id;category;subcategories;creationdate;contactagreement;status;forwardtoreponseconso;tags;signalement_transmis;signalement_lu;signalement_reponse;dep_name;dep_code;reg_code;reg_name
4b767921-50b6-4607-bac1-d69be7173d73;Internet;Un influenceur ou une influenceuse,L'influenceur n'indique pas le caractère commercial de sa publication;2023-08-24;0;NA;0;Influenceur;0;0;0;Paris;75;11;Île-de-France
350da985-9148-4157-9437-c6c6f768bd68;AchatInternet;Le site internet en lui-même,Autre;2023-08-24;0;NonConsulte;0;Internet;1;0;0;Hauts-de-Seine;92;11;Île-de-France
ef03bb81-5cf0-4e3d-ae70-c24119b3f7d3;AchatInternet;Une commande effectuée,Commande jamais livrée et le site est toujours ouvert;2023-08-30;1;NA;0;Internet,Litige contractuel;0;0;0;;;;
ac669fab-f5ca-4d04-8408-f0a8000c9591;AchatMagasinInternet;Un problème qui concerne le magasin de façon générale,Moyens de paiement,Le commerçant refuse que je paie en espèces,Il refuse les espèces d'une façon générale;2020-04-28;1;PromesseAction;0;;1;1;1;Rhône;69;84;Auvergne-Rhône-Alpes
3e8d1cf9-74d0-442e-8029-8a64e91ea578;Internet;Un influenceur ou une influenceuse,L'influenceur n'indique pas le caractère commercial de sa publication;2023-08-24;0;NA;0;Influenceur;0;0;0;Paris;75;11;Île-de-France
9e0374fc-78ae-4c8e-b5be-fc37ea2707df;CafeRestaurant;Service,On a refusé de me donner une table ou de me servir;2023-08-15;0;Infonde;0;;1;1;1;Var;83;93;Provence-Alpes-Côte d'Azur
477c25e7-5015-464e-893c-daf74f7d6bb8;AchatMagasin;Un magasin physique,Un problème qui concerne le magasin de façon générale,Prix,Il manque des prix / les prix sont illisibles;2023-08-24;0;NonConsulte;0;;1;0;0;Hérault;34;76;Occitanie
4dac3896-af48-4d4a-b5f6-ba2cd22e3797;TravauxRenovations;Rénovation énergétique,chauffage,Autre;2024-01-03;0;MalAttribue;0;;1;1;1;Paris;75;11;Île-de-France
6162c3a0-8262-4a8b-8593-77dfaeec1f04;VoyageLoisirs;Transports en commun,Retard / Annulation / Remboursement;2023-08-24;1;PromesseAction;0;;1;1;1;Haute-Corse;2B;94;Corse
42b6235b-c57c-4cd2-a084-fa1d2f4f9311;AchatInternet;Un produit,C'est un objet,Impossible de renvoyer un produit et de me faire rembourser,Il présente un défaut ou il ne marche plus,Neuf,Il y a moins de 2 ans;2023-04-07;1;PromesseAction;0;Produit industriel,Internet,Litige contractuel;1;1;1;Paris;75;11;Île-de-France
3ed85c8a-20cb-438c-be47-8da67d83c309;TelephonieFaiMedias;Téléphonie / internet,Mon forfait : prix, contrat et facture,Autre problème de facturation ou de contrat,Autre;2023-08-24;1;NonConsulte;0;Litige contractuel;1;0;0;Seine-et-Marne;77;11;Île-de-France
8dcd55d2-a3e6-4579-a3b5-ce75be12e1c1;AchatMagasin;Un magasin physique,Un problème qui concerne le magasin de façon générale,Autre,Problème de voisinage;2023-08-24;0;PromesseAction;0;;1;1;1;Pas-de-Calais;62;32;Hauts-de-France
79e812b2-e9e4-4503-a1cc-1c3af0973bfe;AchatInternet;Une commande effectuée,Commande jamais livrée et le site est toujours ouvert;2023-08-30;1;NonConsulte;0;Internet,Litige contractuel;1;0;0;Loire-Atlantique;44;52;Pays de la Loire
0461623f-1a51-4958-98c8-9e34e08c610c;VoyageLoisirs;Agence de voyage,Annulation / remboursement,Oui;2022-02-07;1;NA;0;Litige contractuel,Internet;0;0;0;;;;
74bff975-b46e-4715-9ad3-14495915189a;AchatInternet;Une commande effectuée,Livraison en retard ou colis perdu,L'entreprise m'a imposé le transporteur sur une liste lors de la commande;2023-12-30;1;NA;0;Internet;0;0;0;Lot;46;76;Occitanie
f48868f5-5e40-4309-a7ff-33e399c3abc9;DemarchageAbusif;Je reçois des appels indésirables alors que je suis inscrit sur Bloctel,L’entreprise veut me vendre un objet ou un service alors que je ne suis pas client chez eux;2022-01-19;0;NA;0;Démarchage téléphonique;0;0;0;Seine-Saint-Denis;93;11;Île-de-France
76ade773-56bc-4eed-a418-903aa1f0e826;TelephonieFaiMedias;Téléphonie / internet,Autre,Qualité du service client;2023-08-24;1;PromesseAction;0;;1;1;1;Hauts-de-Seine;92;11;Île-de-France
dc2001e2-9c18-4d60-8d29-b033ac1f7991;VoyageLoisirs;Taxi / VTC,Taxi,Autre,Autre;2023-07-30;1;NonConsulte;0;Litige contractuel;1;0;0;Paris;75;11;Île-de-France
fef494e5-1677-4d53-b2c4-6662ed4aec5f;VoyageLoisirs;Transports en commun,Abonnement de transport;2023-06-25;0;NonConsulte;0;;1;0;0;Seine-Saint-Denis;93;11;Île-de-France
67cd5f78-165f-4ee6-bf6a-a48d7e095da9;AchatMagasin;Un magasin physique,Un problème qui concerne le magasin de façon générale,Produit périmé,Un constat fréquent de produits périmés dans un établissement,Des produits vendus au rayon frais,Oui;2023-08-15;0;PromesseAction;0;;1;1;1;Haute-Garonne;31;76;Occitanie
91924334-250b-4b1c-8137-6f21f00cc91e;TelephonieFaiMedias;Téléphonie / internet,Mon forfait : prix, contrat et facture,Autre problème de facturation ou de contrat,Utilisation de mon forfait à l'étranger;2023-07-30;1;NonConsulte;0;Litige contractuel;1;0;0;Paris;75;11;Île-de-France
0767d458-0ab3-487d-a326-b60d11ff02e5;AchatMagasinInternet;un achat sur internet ou un site de vente en ligne,Le site internet en lui-même;2021-10-14;0;NonConsulte;0;Internet;1;0;0;Val-de-Marne;94;11;Île-de-France
d1bc64d8-83b2-44ca-8ce1-622dbcfdcadc;CafeRestaurant;Prix et paiement,J'ai payé plus cher que le prix affiché;2023-12-30;0;TraitementEnCours;0;;1;0;0;Haute-Savoie;74;84;Auvergne-Rhône-Alpes
f78aa587-b098-4826-bc60-20bfb1df9f7c;VoyageLoisirs;Taxi / VTC,VTC (voiture avec chauffeur),Le prix payé n'est pas celui annoncé au départ;2023-08-15;0;NA;0;Internet;0;0;0;Val-de-Marne;94;11;Île-de-France
142f3472-65dc-4b9c-9286-2437a952df0e;VoitureVehiculeVelo;Réparation, révision, vente de véhicule,Prestation mal réalisée ou pas réalisée;2023-12-30;1;TraitementEnCours;0;Litige contractuel;1;0;0;Pas-de-Calais;62;32;Hauts-de-France
076fc7b1-cf4f-4eba-9afa-498be75c9a31;AchatMagasin;Un magasin physique,Un problème avec un produit en particulier,C'est un objet,Notice et emballage,Informations trompeuses ou fausses;2023-08-15;0;Infonde;0;Produit industriel;1;1;1;Puy-de-Dôme;63;84;Auvergne-Rhône-Alpes
7ed242b1-d0ab-420d-ae25-b01c7a509294;VoyageLoisirs;Transports en commun,Retard / Annulation / Remboursement;2023-08-13;1;PromesseAction;0;Internet;1;1;1;Haute-Corse;2B;94;Corse
3dbbf50b-0fc0-4848-828d-29248a48d0dc;VoitureVehiculeVelo;Réparation, révision, vente de véhicule,Prestation mal réalisée ou pas réalisée;2023-07-31;1;PromesseAction;0;Litige contractuel;1;1;1;Haute-Corse;2B;94;Corse
dd2c137c-e1f8-4a66-892e-04ddc64fd098;VoyageLoisirs;Transports en commun,Retard / Annulation / Remboursement;2023-09-02;1;MalAttribue;0;Internet,Litige contractuel;1;1;1;Hauts-de-Seine;92;11;Île-de-France
c37ac709-bee4-4be8-b37a-b35babb639ca;VoitureVehiculeVelo;Autre;2023-08-15;1;Infonde;0;Internet;1;1;1;Doubs;25;27;Bourgogne-Franche-Comté
7849eace-56d6-4bc3-af58-0c6fe4e4ab71;AchatInternet;Un produit,C'est un objet,Impossible de renvoyer un produit et de me faire rembourser,Il présente un défaut ou il ne marche plus,Neuf,Il y a moins de 2 ans;2023-08-25;1;PromesseAction;0;Produit industriel,Internet,Litige contractuel;1;1;1;Seine-Saint-Denis;93;11;Île-de-France
1857a138-358f-4c01-ba27-48530f88f605;VoyageLoisirs;Transports en commun,Publicité,Information mensongère ou trompeuse,Oui;2021-01-19;1;NonConsulte;0;Litige contractuel,Internet;1;0;0;Paris;75;11;Île-de-France
c0472222-89da-4387-8dcf-fba0e95f32a6;AchatInternet;Une commande effectuée,Le service après-vente ne me répond plus (SAV);2023-08-25;1;PromesseAction;0;Internet;1;1;1;Nord;59;32;Hauts-de-France
c04d5ac4-d86a-4ea5-a3e4-d4a4eaa58f43;AchatInternet;Une commande effectuée,Commande jamais livrée et le site est toujours ouvert;2023-08-25;1;PromesseAction;0;Internet,Litige contractuel;1;1;1;Loire-Atlantique;44;52;Pays de la Loire
725fd8bb-810c-4b59-b666-2c655a257446;AchatMagasinInternet;un achat sur internet ou un site de vente en ligne,Une commande effectuée;2021-01-12;0;NA;0;Internet;0;0;0;;;;
67a9b54c-074f-4dae-8cca-b83fb9af9c88;AchatMagasinInternet;un magasin / commerce physique,Un problème avec un produit en particulier,C'est un aliment ou une boisson,Problème de qualité,Moisissure,Un produit vendu dans un emballage;2021-06-12;0;ConsulteIgnore;0;;1;1;0;Puy-de-Dôme;63;84;Auvergne-Rhône-Alpes
eea43ca4-268c-4223-bacc-5a61d84e754d;TravauxRenovations;Autres Travaux,Autre,Prestation,Malfaçon;2023-12-30;1;PromesseAction;0;Litige contractuel;1;1;1;Vendée;85;52;Pays de la Loire
79ed6873-4add-4922-b8d2-5d3a22907933;BanqueAssuranceMutuelle;Banque,Frais bancaires;2023-08-25;1;NonConsulte;0;Internet,Litige contractuel;1;0;0;Paris;75;11;Île-de-France
7ae409a8-2187-4fc4-bba6-861f6e9fec4b;TravauxRenovations;Rénovation énergétique,Démarchage téléphonique;2024-01-03;1;NA;0;Démarchage téléphonique;0;0;0;Finistère;29;53;Bretagne
c52d7479-cd64-415f-b3fa-095000af6aee;CafeRestaurant;Service,On a refusé de me donner une table ou de me servir;2023-09-02;0;NA;1;ReponseConso;0;0;0;Pas-de-Calais;62;32;Hauts-de-France
30e5ca6b-eb69-41e6-bc69-d7720bdaaadd;EauGazElectricite;Gaz / Électricité,Démarchage à domicile;2023-08-25;0;PromesseAction;0;Démarchage à domicile;1;1;1;Paris;75;11;Île-de-France
4ac366dd-2202-403c-b763-0dde4d1f0952;AchatInternet;Une commande effectuée,Livraison en retard ou colis perdu,L'entreprise m'a imposé le transporteur sur une liste lors de la commande;2024-01-03;1;NA;0;Internet,Litige contractuel;0;0;0;Isère;38;84;Auvergne-Rhône-Alpes
b5bdc033-26c0-4d48-bd42-1155109cb64e;AchatInternet;Problème de résiliation d’abonnement,Je dois payer la procédure de désabonnement;2023-09-02;1;PromesseAction;0;Résiliation,Internet,Litige contractuel;1;1;1;Paris;75;11;Île-de-France
5ca51f28-58f6-42d0-a5ba-7f08836fbac4;AchatMagasinInternet;un magasin / commerce physique,Un problème qui concerne le magasin de façon générale,Autre,Autre;2021-04-27;0;ConsulteIgnore;0;;1;1;0;Doubs;25;27;Bourgogne-Franche-Comté
b8f6e0fb-8cd6-43d1-82d4-6314e9081f88;TravauxRenovations;Rénovation énergétique,Démarchage téléphonique;2024-01-03;1;NA;0;Démarchage téléphonique,Litige contractuel;0;0;0;Yvelines;78;11;Île-de-France
3c3eb396-ec00-4fbc-b015-e459b9d94d7b;AchatInternet;Une commande effectuée,Le service après-vente ne me répond plus (SAV);2023-08-25;1;PromesseAction;0;Internet,Litige contractuel;1;1;1;Seine-Saint-Denis;93;11;Île-de-France
f89b3f8b-884b-4c5e-99a1-57f29c8eb2bd;AchatInternet;Une commande effectuée,Commande jamais livrée et le site est toujours ouvert;2023-08-25;1;PromesseAction;0;Internet;1;1;1;Paris;75;11;Île-de-France
1831e2e3-c6f9-4014-ae52-86cc74590fa6;TravauxRenovations;Rénovation énergétique,Démarchage téléphonique;2023-08-25;0;NA;0;Démarchage téléphonique;0;0;0;Paris;75;11;Île-de-France
5df7b52a-5a82-4bba-b73b-c7ad2ce0dc62;Immobilier;"Syndic de copropriété,Facturation,J'ai pris connaissance de mon contrat de syndic.,Les frais ne correspondent à aucune des prestations dites ""prestations particulières"".";2023-07-20;1;ConsulteIgnore;0;Litige contractuel;1;1;0;Paris;75;11;Île-de-France
05663600-8d79-4eb2-82c6-1e1d6bff00c6;AchatInternet;Une commande effectuée,Commande jamais livrée et le site est toujours ouvert;2023-06-16;1;NonConsulte;0;Internet,Litige contractuel;1;0;0;Paris;75;11;Île-de-France
f08323ad-8796-4605-b240-28d389f3bbae;AchatInternet;Une commande effectuée,Commande jamais livrée et le site est toujours ouvert;2023-08-25;1;NonConsulte;0;Internet,Litige contractuel;1;0;0;Paris;75;11;Île-de-France
39737919-af5c-490d-bb31-72164a87b353;TravauxRenovations;Autres Travaux,Publicité et pratique de l'entreprise,Démarchage à domicile;2023-08-30;1;Infonde;0;Démarchage à domicile,Litige contractuel;1;1;1;Paris;75;11;Île-de-France
09ceaf0f-708f-46ce-90af-56d446141735;AchatMagasinInternet;un magasin / commerce physique,Un problème avec un produit en particulier,C'est un aliment ou une boisson,Produit périmé,Un constat fréquent de produits périmés dans un établissement,Des produits vendus au rayon frais, notamment avec des oeufs, de la viande ou du poisson,Oui;2021-04-07;0;ConsulteIgnore;0;;1;1;0;Guyane;973;03;Guyane
3d4e2982-08b1-48c3-a31e-cd1cbc21123d;CafeRestaurant;Prix et paiement,Refus de me donner une note (ticket, facture);2023-08-30;0;MalAttribue;0;;1;1;1;Yvelines;78;11;Île-de-France
252858dc-2775-4b19-9de8-61cfed27b305;VoyageLoisirs;Divertissement culturel,Remboursement / annulation;2023-12-30;1;NA;0;Internet,Litige contractuel;0;0;0;Bouches-du-Rhône;13;93;Provence-Alpes-Côte d'Azur
b79538f9-61ce-4135-a233-47aec63b289c;EauGazElectricite;Gaz / Électricité,Contrat,Autre;2023-08-25;1;Infonde;0;Litige contractuel;1;1;1;Hauts-de-Seine;92;11;Île-de-France
33a5736f-44a8-49bb-a1f9-9489feac6721;Immobilier;Agence immobilière,J'ai un problème en tant que locataire,Loyer;2023-07-31;1;Infonde;0;Litige contractuel;1;1;1;Yvelines;78;11;Île-de-France
65849e30-4bf8-4444-b721-2e90037a848b;AchatInternet;Une commande effectuée,Commande jamais livrée et le site est toujours ouvert;2023-08-30;0;NA;0;Internet;0;0;0;Calvados;14;28;Normandie
8d3b3048-e790-46bf-a4e7-69c0539af46a;AchatMagasinInternet;un achat sur internet ou un site de vente en ligne,Le site internet en lui-même;2020-11-11;1;MalAttribue;0;Internet;1;1;1;Gironde;33;75;Nouvelle-Aquitaine
c883f341-2bc4-4cbc-9594-4737967ab41e;VoitureVehiculeVelo;Réparation, révision, vente de véhicule,Publicité mensongère;2023-08-10;1;Infonde;0;Internet,Litige contractuel;1;1;1;Hauts-de-Seine;92;11;Île-de-France
dba18651-71e3-44a0-8d48-8484c4fe04dd;AchatInternet;Le site internet en lui-même,Impossible d'identifier l'entreprise;2023-12-30;0;NA;0;Internet;0;0;0;Seine-Maritime;76;28;Normandie
1b21c88e-361c-43ab-89ab-f6c2d5547a7d;AchatInternet;Une commande effectuée,Commande jamais livrée et le site est toujours ouvert;2023-08-25;1;NA;0;Internet,Litige contractuel;0;0;0;Bouches-du-Rhône;13;93;Provence-Alpes-Côte d'Azur
1f4690c9-bcd0-4268-9a77-0de1bfe96ae6;AchatInternet;Une commande effectuée,Livraison en retard ou colis perdu,L'entreprise m'a imposé le transporteur sur une liste lors de la commande;2023-08-10;1;PromesseAction;0;Internet,Litige contractuel;1;1;1;Rhône;69;84;Auvergne-Rhône-Alpes
21ed2b4d-2448-4f58-abf8-dde67aec078f;DemarchesAdministratives;Courrier / société qui se fait passer pour l'administration,Non, pas sur internet;2020-11-07;0;NonConsulte;0;Litige contractuel;1;0;0;Paris;75;11;Île-de-France
cd7c39ef-008f-447d-b5b4-1c141c125d81;ServicesAuxParticuliers;Formation,Publicité et pratique du professionnel,Absence d'information ou information incomplète;2023-08-10;0;Infonde;0;Internet;1;1;1;Eure-et-Loir;28;24;Centre-Val de Loire
d06872ae-feb7-451d-bae4-6cc301f2cd0e;AchatMagasin;Un magasin physique,Un problème avec un produit en particulier,C'est un objet,Garantie et remboursement,Il présente un défaut ou il ne marche plus,Neuf,Il y a moins de 2 ans;2023-08-07;1;PromesseAction;0;Produit industriel,Litige contractuel;1;1;1;Seine-Saint-Denis;93;11;Île-de-France
da835cba-5b81-41a5-a8bb-4571ccf2547d;EauGazElectricite;Gaz / Électricité,Facturation;2023-08-25;0;PromesseAction;0;;1;1;1;Paris;75;11;Île-de-France
6ed17ea2-3bff-4da6-9dff-c5cfc49c2908;AchatInternet;Un produit,C'est un objet,Autre;2023-12-30;0;NA;0;Produit industriel,Internet;0;0;0;Bouches-du-Rhône;13;93;Provence-Alpes-Côte d'Azur
7bec66b0-ebce-45c2-9181-908c81502435;AchatMagasin;Un problème qui concerne le magasin de façon générale,Hygiène,Hygiène des locaux et du matériel;2023-12-30;0;TraitementEnCours;0;hygiène,Produit alimentaire;1;0;0;Loire-Atlantique;44;52;Pays de la Loire
fd50f552-bac3-4e07-9ed7-7da70d186d23;VoyageLoisirs;Hébergement,Prix,Prix non affiché;2023-07-29;1;PromesseAction;0;;1;1;1;Pyrénées-Orientales;66;76;Occitanie
0fa5e238-2ddd-4506-83a5-12ac958e06f6;TravauxRenovations;Rénovation énergétique,Démarchage téléphonique;2023-08-25;0;NA;0;Démarchage téléphonique;0;0;0;Rhône;69;84;Auvergne-Rhône-Alpes
9b033d80-9556-4c54-94f3-8120d85b6ddb;AchatMagasin;Un problème avec un produit en particulier,C'est un aliment ou une boisson,Produit rappelé toujours en vente;2023-12-30;0;TraitementEnCours;0;Produit alimentaire;1;0;0;Hauts-de-Seine;92;11;Île-de-France
936452af-e40c-4473-9930-32d09a3a4de4;Immobilier;Syndic de copropriété,Autre;2023-08-16;1;PromesseAction;0;Litige contractuel;1;1;1;Val-d'Oise;95;11;Île-de-France
e3bfdf51-f283-461f-8e63-912835fde67c;AchatInternet;Placed order,Order never arrives and the French website is still open;2023-12-30;1;NA;0;Internet,Litige contractuel;0;0;0;Hauts-de-Seine;92;11;Île-de-France
c5a8ab45-63f9-45b6-81d2-4aacf03057dc;AchatMagasin;Un magasin physique,Un problème qui concerne le magasin de façon générale,Prix,Fausse réduction de prix;2023-08-25;0;PromesseAction;0;;1;1;1;Bouches-du-Rhône;13;93;Provence-Alpes-Côte d'Azur
af0c8534-75bf-487a-bdd1-a5e5aa4f3605;TravauxRenovations;Rénovation énergétique,Isolation,Publicité et pratique de l'entreprise,Démarchage à domicile;2023-08-25;0;NA;1;Démarchage à domicile,ReponseConso;0;0;0;Seine-et-Marne;77;11;Île-de-France
12371a3c-c7d1-4ede-aebf-513b1c0b1b59;VoitureVehiculeVelo;Location,Location de voiture auprès d'une agence ou d'un magasin,Prix / paiement;2023-09-02;1;Infonde;0;Litige contractuel;1;1;1;Paris;75;11;Île-de-France
69bfff72-ab2c-48a3-bde6-d1fc4a3100f3;CafeRestaurant;Hygiène,Hygiène des locaux et du matériel,Je trouve les locaux sales ou dégradés;2023-07-28;0;PromesseAction;0;hygiène;1;1;1;Aisne;02;32;Hauts-de-France
08fec873-2cbd-4e16-9dab-8cecc40070b6;VoitureVehicule;Location,Location longue durée (leasing, LDD, LOA...),Prix / paiement,Non, pas sur internet;2020-08-13;0;NonConsulte;0;;1;0;0;Yvelines;78;11;Île-de-France
7796324c-8f0e-44d0-89c2-f074513ad733;AchatInternet;Une commande effectuée,Commande jamais livrée et le site est toujours ouvert;2023-08-25;1;ConsulteIgnore;0;Internet,Litige contractuel;1;1;0;Loire-Atlantique;44;52;Pays de la Loire
df32644c-6953-45d9-83f4-f5625e54b67c;ServicesAuxParticuliers;Autre type d'entreprise de service,Autre;2023-08-16;1;NonConsulte;0;Internet,Litige contractuel;1;0;0;Val-de-Marne;94;11;Île-de-France
efb832b4-b7ec-4bc0-8632-e046e3db29a3;AchatInternet;Une commande effectuée,Commande jamais livrée et le site est toujours ouvert;2023-08-25;1;NonConsulte;0;Internet,Litige contractuel;1;0;0;Charente-Maritime;17;75;Nouvelle-Aquitaine
8789ce03-e729-44d0-bcdd-f13017898f99;AchatInternet;Une commande effectuée,Commande jamais livrée et le site est toujours ouvert;2023-09-04;1;NA;0;Internet,Litige contractuel;0;0;0;Alpes-Maritimes;06;93;Provence-Alpes-Côte d'Azur
8a652935-52e6-4986-b3f6-49ebcac91086;IntoxicationAlimentaire;Oui,A emporter;2023-12-30;1;PromesseAction;0;Produit alimentaire,Produit dangereux;1;1;1;Pas-de-Calais;62;32;Hauts-de-France
badd2d40-d9b0-4b61-816d-77ab80dbb92b;AchatInternet;Le site internet en lui-même,Autre;2023-08-16;1;Infonde;0;Internet,Litige contractuel;1;1;1;Paris;75;11;Île-de-France
8b1732c6-7e53-448c-8b71-fa69de9da969;AchatInternet;Une commande effectuée,Commande jamais livrée et le site est toujours ouvert;2023-08-16;1;NA;0;Internet,Litige contractuel;0;0;0;Seine-Saint-Denis;93;11;Île-de-France
d0307f02-2ef2-441f-850a-354beeafdedd;AchatInternet;Une commande effectuée,Livraison en retard ou colis perdu,L'entreprise m'a imposé le transporteur sur une liste lors de la commande;2023-08-16;1;PromesseAction;0;Internet,Litige contractuel;1;1;1;Val-de-Marne;94;11;Île-de-France
87aca33c-2e84-4827-b75b-fa06be247aea;AchatInternet;Une commande effectuée,Commande jamais livrée et le site est toujours ouvert;2023-08-16;1;PromesseAction;0;Internet;1;1;1;Yvelines;78;11;Île-de-France
64b03158-2489-4a49-8025-ef4b2b49038a;AchatMagasinInternet;un achat sur internet ou un site de vente en ligne,Une commande effectuée;2021-05-04;1;PromesseAction;0;Internet;1;1;1;Hauts-de-Seine;92;11;Île-de-France
8c702c31-4484-4bf1-a219-15acffc48fb4;AchatInternet;Une commande effectuée,Produit endommagé lors du transport,L'entreprise m'a imposé le transporteur sur une liste lors de la commande;2023-08-25;1;PromesseAction;0;Internet;1;1;1;Hauts-de-Seine;92;11;Île-de-France
f2b81e1f-85d4-4fba-b297-fdd111d74f6a;TravauxRenovations;Rénovation énergétique,Démarchage téléphonique;2023-08-25;0;NA;0;Démarchage téléphonique;0;0;0;Essonne;91;11;Île-de-France
946b57b0-2062-461d-8a3c-a10d8b9bdeea;AchatInternet;Une commande effectuée,Commande incomplète;2023-12-12;1;PromesseAction;0;Internet,Litige contractuel;1;1;1;Paris;75;11;Île-de-France
549fdebb-5834-489d-8e65-5ed0665aa299;AchatMagasinInternet;un achat sur internet ou un site de vente en ligne,Une commande effectuée;2021-05-14;1;MalAttribue;0;Internet;1;1;1;Seine-et-Marne;77;11;Île-de-France
5aaffbaa-c308-4c0c-a18c-3f870963a169;EauGazElectricite;Gaz / Électricité,Facturation;2023-08-09;1;PromesseAction;0;;1;1;1;Paris;75;11;Île-de-France
c727eaf6-cd1b-4d32-8408-ea3302182238;Coronavirus;Problème / abus avec un site de vente en ligne,Autre problème de prix;2021-01-27;0;NA;0;Internet;0;0;0;;;;
f1b821b6-cd1a-42f2-bdc4-75b48b31bd1a;DemarchageAbusif;Je reçois des appels indésirables alors que je suis inscrit sur Bloctel,L’entreprise veut me vendre un objet ou un service alors que je ne suis pas client chez eux;2022-02-09;0;NA;0;Démarchage téléphonique;0;0;0;Loire-Atlantique;44;52;Pays de la Loire
66d8b6ab-c8f1-4c99-b94b-a55cc0dcdbd6;DemarchageAbusif;Je reçois des appels indésirables alors que je suis inscrit sur Bloctel,L’entreprise veut me vendre un objet ou un service alors que je ne suis pas client chez eux;2022-02-09;0;NA;0;Démarchage téléphonique;0;0;0;Bouches-du-Rhône;13;93;Provence-Alpes-Côte d'Azur
66ee5c02-28fb-401f-9b66-51111e7e253b;TelephonieFaiMedias;Téléphonie / internet,Problème de résiliation d’abonnement,Je n’arrive pas à me désabonner;2023-09-02;1;PromesseAction;0;Résiliation,Internet,Litige contractuel;1;1;1;Paris;75;11;Île-de-France
8ccf1add-19a6-4906-a100-13657fe087ad;Coronavirus;Non-respect des règles d'hygiène, de la distanciation physique ou du pass sanitaire;2022-01-26;0;NA;1;ReponseConso;0;0;0;Paris;75;11;Île-de-France
ca5294a3-7029-49fe-aafd-8339065f6f69;TravauxRenovations;Rénovation énergétique,Isolation,Publicité et pratique de l'entreprise,Absence d'information ou information incomplète,Caractéristiques techniques des produits non précisées;2023-12-30;0;NA;0;Internet;0;0;0;Rhône;69;84;Auvergne-Rhône-Alpes
3003a4b1-f0bb-490f-a89e-db1ca496b2d7;AchatInternet;Un produit,C'est un objet,Impossible de renvoyer un produit et de me faire rembourser,Délai de réflexion ou de rétractation;2023-08-16;1;NA;0;Produit industriel,Internet;0;0;0;Lot;46;76;Occitanie
e118633c-e79c-49fc-887a-3a704c2a40a7;IntoxicationAlimentaire;Oui,A emporter;2023-08-05;1;MalAttribue;0;Produit dangereux;1;1;1;Loiret;45;24;Centre-Val de Loire
d8042b21-f5af-44e1-858e-176387fa9473;IntoxicationAlimentaire;Oui,Sur place;2023-12-30;0;Infonde;0;Produit alimentaire,Produit dangereux;1;1;1;Savoie;73;84;Auvergne-Rhône-Alpes
319c6b6a-87c2-4edc-a3a3-15ce85561dd3;AchatInternet;Une commande effectuée,Commande jamais livrée et le site est toujours ouvert;2023-08-16;1;NonConsulte;0;Internet,Litige contractuel;1;0;0;Hauts-de-Seine;92;11;Île-de-France
b0b92143-0378-4e00-86f5-a43658b9550c;DemarchageAbusif;Je reçois des appels indésirables alors que je suis inscrit sur Bloctel,L’entreprise veut me vendre un objet ou un service alors que je ne suis pas client chez eux;2021-11-05;0;NA;0;Démarchage téléphonique;0;0;0;Marne;51;44;Grand Est
6e55acc9-bdbf-43c8-b8db-d59d6e90642e;IntoxicationAlimentaire;Oui,A emporter;2023-08-25;0;PromesseAction;0;Produit dangereux;1;1;1;Landes;40;75;Nouvelle-Aquitaine
27cee7df-74de-476d-b904-7e21469977ab;AchatInternet;Une commande effectuée,Commande jamais livrée et le site est toujours ouvert;2023-12-31;1;PromesseAction;0;Internet,Litige contractuel;1;1;1;Hauts-de-Seine;92;11;Île-de-France
c36d4c17-77b1-4222-86d4-ebf674c797dc;ServicesAuxParticuliers;Autre type d'entreprise de service,Autre;2023-08-25;1;NonConsulte;0;Internet,Litige contractuel;1;0;0;Vienne;86;75;Nouvelle-Aquitaine
a8b48834-af75-40aa-80a7-c69128608a4a;AchatMagasin;Un problème avec un produit en particulier,C'est un aliment ou une boisson,Autre problème de nourriture;2023-10-31;0;NonConsulte;0;Produit alimentaire;1;0;0;Haute-Saône;70;27;Bourgogne-Franche-Comté
7d965024-129d-429b-96a0-ced56a057698;AchatInternet;Le site internet en lui-même,Publicité trompeuse ou mensongère;2023-08-07;1;PromesseAction;0;Internet,Litige contractuel;1;1;1;Paris;75;11;Île-de-France
643d6f8c-0476-4dbf-9ec1-3362c902b21f;BanqueAssuranceMutuelle;Assurance / mutuelle,Remboursement / dédommagement;2023-08-16;1;PromesseAction;0;Internet,Litige contractuel;1;1;1;Hauts-de-Seine;92;11;Île-de-France
fafd0905-5c96-4c2d-b855-c3693efb9208;AchatInternet;Une commande effectuée,Livraison en retard ou colis perdu,L'entreprise m'a imposé le transporteur sur une liste lors de la commande;2023-08-16;1;NA;0;Internet,Litige contractuel;0;0;0;;;;
c29be545-64c5-4b63-ba6c-b608947e2680;EauGazElectricite;Gaz / Électricité,Facturation;2023-08-16;1;PromesseAction;0;Litige contractuel;1;1;1;Hauts-de-Seine;92;11;Île-de-France
f255889f-ebbf-421d-8f06-db2b04c4db95;AchatInternet;Un produit,C'est un objet,Impossible de renvoyer un produit et de me faire rembourser,Il présente un défaut ou il ne marche plus,Neuf,Il y a moins de 2 ans;2023-08-08;1;PromesseAction;0;Produit industriel,Internet,Litige contractuel;1;1;1;Paris;75;11;Île-de-France
ab8fe587-6cb5-46ad-87dc-1707f0d7295b;Immobilier;Syndic de copropriété,Contrat de syndic;2023-07-14;0;PromesseAction;0;;1;1;1;Loire-Atlantique;44;52;Pays de la Loire
